label,path
18,/home/tony/motion_research/Motion_recognition_tf/dataset/HulaHoop/v_HulaHoop_g19_c01
18,/home/tony/motion_research/Motion_recognition_tf/dataset/HulaHoop/v_HulaHoop_g04_c01
18,/home/tony/motion_research/Motion_recognition_tf/dataset/HulaHoop/v_HulaHoop_g07_c04
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g15_c03
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g14_c01
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g14_c02
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g23_c04
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g24_c02
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g18_c03
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g19_c02
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g09_c02
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g24_c01
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g13_c04
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g05_c02
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g25_c01
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g05_c01
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g21_c02
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g02_c01
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g15_c04
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g10_c04
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g04_c04
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g16_c03
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g10_c02
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g13_c01
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g21_c01
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g09_c01
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g12_c02
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g07_c02
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g06_c04
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g08_c03
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g20_c01
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g09_c03
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g18_c01
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g06_c02
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g10_c03
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g01_c02
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g24_c03
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g16_c02
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g24_c04
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g11_c03
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g06_c01
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g21_c03
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g14_c03
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g19_c04
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g01_c03
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g25_c03
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g03_c03
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g11_c04
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g15_c02
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g16_c04
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g23_c03
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g17_c03
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g23_c02
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g02_c04
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g18_c02
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g17_c04
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g03_c04
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g20_c02
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g15_c01
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g17_c01
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g07_c04
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g04_c03
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g14_c04
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g09_c04
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g20_c04
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g23_c01
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g01_c04
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g05_c03
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g08_c02
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g10_c01
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g05_c04
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g13_c02
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g16_c01
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g07_c01
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g18_c04
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g03_c02
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g03_c01
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g12_c04
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g21_c04
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g07_c03
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g02_c03
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g25_c02
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g06_c03
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g22_c02
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g12_c01
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g04_c01
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g08_c04
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g25_c04
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g19_c03
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g12_c03
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g19_c01
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g11_c01
40,/home/tony/motion_research/Motion_recognition_tf/dataset/TaiChi/v_TaiChi_g11_c02
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/situps_situp_f_cm_np1_le_med_1
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Mark_Pfeltz_Sets_World_Record_For_sit_ups_situp_f_nm_np1_fr_bad_2
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/How_To_Workout_On_Vacation_-_How_to_Do_Crunches_Exercises_on_Vacation_situp_f_nm_np1_le_goo_1
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Octogen_-_CrossFit_Sydney_Glute_Ham_Situps_1_situp_f_nm_np1_ri_goo_0
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Sit_ups_and_crunch_situp_f_nm_np1_le_goo_0
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Sit_Ups_for_6pack_Abs___Forgotten_Abdominal_Exercise_situp_f_nm_np1_le_med_2
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Ab_Workout__(_6_pack_abs_)_[_ab_exercises_for_ripped_abs_]_situp_f_nm_np1_le_goo_1
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Army_situp_video_for_ROTC_cadets_situp_f_cm_np1_le_med_0
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Waschbrettbauch_I-__bung_von_fitness_com_situp_f_nm_np1_ba_goo_1
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Army_situp_video_for_ROTC_cadets_situp_f_cm_np1_le_med_1
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/situps_situp_f_nm_np1_le_med_0
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/How_to_Train_for_Boxing_-_Sit_Up_Techniques_for_Boxing_Training_situp_f_cm_np1_le_med_1
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/6_Minute_Abs_Routine_situp_f_nm_np1_ri_bad_4
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Ninja_Warrior_Ultimate_Six_Pack_Abs_Sit_up_Training_situp_f_nm_np1_ri_med_1
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Body_Flex_-_How2_-_Sit-Up_situp_f_nm_np1_le_goo_2
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Timed_situps_1_minute_situp_f_nm_np1_ri_med_1
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/situps_situp_f_cm_np3_ri_med_4
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/5_Min_Tone_Abs_Workout_2__Fitness_Training_w__Tammy_situp_f_nm_np1_le_goo_5
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Get_six_pack_abs_in_6_minutes_on_your_couch__This_Works!_situp_f_nm_np1_ba_med_0
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/situps_situp_f_cm_np3_ri_med_5
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Intermidate_to_advanced_abs_situp_f_nm_np1_fr_med_2
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Ninja_Warrior_Ultimate_Six_Pack_Abs_Sit_up_Training_situp_f_nm_np1_ri_med_0
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/crazy_105_sit-ups_situp_f_cm_np2_le_med_2
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/AKC_coach_Torrin_Rhodan_showing_situp_kettlebell_movements_situp_f_cm_np1_le_goo_2
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/5_Min_Tone_Abs_Workout_2__Fitness_Training_w__Tammy_situp_f_nm_np1_fr_goo_3
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Britney_Spears__Ab_Workout_Revealed_Video_situp_f_cm_np1_ri_goo_0
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Basic_Exercise_Plans_-_How_to_Perform_a_Sit-Up_situp_f_nm_np1_ri_goo_1
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Intermidate_to_advanced_abs_situp_f_cm_np1_fr_med_1
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/6_Minute_Abs_Routine_situp_f_nm_np1_ri_bad_0
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Mark_Pfeltz_Sets_World_Record_For_sit_ups_situp_f_nm_np1_fr_bad_3
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Abs__Situps__Crunches_situp_u_cm_np2_ri_goo_3
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Abs__Situps__Crunches_situp_u_cm_np1_ri_goo_0
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Sit_ups_and_crunch_situp_f_nm_np1_le_goo_1
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Britney_Spears__Ab_Workout_Revealed_Video_situp_f_cm_np1_ri_goo_2
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/crazy_105_sit-ups_situp_f_cm_np2_le_med_0
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/AKC_coach_Torrin_Rhodan_showing_situp_kettlebell_movements_situp_f_cm_np1_le_goo_0
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/How_to_get_a_six_pack_in_3minutes_EXPLOSIVE_RESULTS_IN_YOUR_4_WEEKS_situp_f_nm_np1_ri_med_2
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/How_to_Do_Proper_Situps_situp_f_cm_np1_le_goo_2
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Rutina_de_Abdominales___Abs_Exercise_situp_f_cm_np1_ri_goo_0
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/How_to_Train_for_Boxing_-_Sit_Up_Techniques_for_Boxing_Training_situp_f_cm_np1_le_med_2
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Mark_Pfeltz_Sets_World_Record_For_sit_ups_situp_f_nm_np1_fr_bad_4
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Get_six_pack_abs_in_6_minutes_on_your_couch__This_Works!_situp_f_nm_np1_ba_med_2
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/5_Min_Tone_Abs_Workout_2__Fitness_Training_w__Tammy_situp_f_nm_np1_fr_goo_4
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Octogen_-_CrossFit_Sydney_Glute_Ham_Situps_1_situp_f_nm_np1_ri_goo_1
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Rutina_de_Abdominales___Abs_Exercise_situp_f_cm_np1_ri_goo_1
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Abs__Situps__Crunches_situp_u_cm_np1_ri_goo_2
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/situps_situp_f_cm_np1_le_med_2
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Sit_ups_situp_f_nm_np1_ri_goo_0
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Sit_Ups_for_6pack_Abs___Forgotten_Abdominal_Exercise_situp_f_nm_np1_le_med_1
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Abs__Situps__Crunches_situp_u_nm_np3_ri_goo_6
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Tiger_Abs_-_Triple_Sit_Ups_situp_f_nm_np1_le_goo_2
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Army_situp_video_for_ROTC_cadets_situp_f_cm_np1_le_med_2
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/How_To_Workout_On_Vacation_-_How_to_Do_Crunches_Exercises_on_Vacation_situp_f_nm_np1_le_goo_0
33,/home/tony/motion_research/Motion_recognition_tf/dataset/SitUp/Basic_Exercise_Plans_-_How_to_Perform_a_Sit-Up_situp_f_nm_np1_ri_goo_0
